timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,entity_id,total_amount_btc,is_anomaly,risk_score,explanation
2026-08-14 01:07:45,69.178.56.245,31.207.179.67,58833,8333,7abf91c0a6fc2d2c0aa662e9f0f4f9b09e0d061962e22fe747d28f771252234d,1UTKwBCPM1pPIMkDozWulx7wu0qVyjW2FM|34buZkTfWbzctpTJb8y3mTiiic9o8iPcxO|bc1qRxDJmwhRKGCZniQrKrBOAFdGxdgRDptKu6pAHk,1AP7qxWieENzL4F3doUJckZYyd3NGZDD1B|3r2QjrbfImTdjDhQDBSdZb3dFl3OUc6x6s|bc1qHMEFQw8Uo9EsTukSalc5eJ3ccTXeU4jGUlAgCq,0.2425737|0.18346078|0.4454583,0.25268064|0.20241691|0.41637906,1.617e-05,P2PKH,US,Entity_375,0.87149278,False,41.3,Normal.
2026-08-14 01:24:03,145.168.196.66,207.119.241.27,62203,8333,286daa209863464f90627e1acd1b011a04321c83ec37f0f4de12c8ca59987293,38fKhtPLDz1OUgYAQgEy3OH7zoH4PbTyWN|1fdSKGKoIGTYtZ7kN6u7dH6UMdTdqnBApz|bc1qu1KkSPrcc2PiHPfPxbfbVrZEh7mdNS9tAOnLV3,36A56M8io4wBdi4Op9H1R87E4cCpwPb1L3|3YOy59kRYJCSkeyBXQmqhVDHIMzkoEcAVw|1JS7JUHU4X2HY02bF1iVssNKrtAmiZk8Ip,0.66565685|0.16171703|1.4146192,0.92229832|0.39820981|0.92074622,0.00073873,P2WPKH,NL,Entity_461,2.24199308,False,4.8,Normal.
2026-08-14 01:31:24,180.59.75.182,213.189.106.208,62463,8332,41e2d4d2971745d1685247c9967ee20f8e705e0afde687f3ee26894ab59514de,bc1qzWaWNV5RBtl0TFNfIl3uTuDKwSCiEzqr6tdMDH,bc1qONjKmKfUl4kKwHQfPk8afKPoMD9xOEjABjQeW8,4.55578164,4.55515112,0.00063052,P2WPKH,JP,Entity_288,4.55578164,False,13.0,Normal.
2026-08-14 01:49:20,185.220.101.55,216.28.201.221,50278,18333,0c7e318725664c62f73043e31e4626dec6609199eef6a1fd5801c77b1408fa28,bc1qmWPxydBQYkH3VSlCFxmgFNg1KIXQFuxCcBfZWU|bc1qtXD3r2I9yxmlWF3JzBwYE4HwpCgJKeLgjwjLoP|37spLIDAes3BmgNWVjRk1IWHK7P32C01eh,bc1qQ9hu6MU3aPkTPJaVyL3z7Yc52OecLuvhouxvHZ,0.00019985|0.0001482|0.00015195,0.00041155,8.845e-05,P2SH,DE,Entity_302,0.0005,True,81.4,"Risk indicators: Entity uses multiple distinct IPs (3 IPs), suggesting anonymization; IP 185.220.101.55 broadcasts for multiple distinct entities, acting as a high-traffic node; Micro-transaction detected (0.0005 BTC)."
2026-08-14 02:20:04,198.221.178.246,179.193.250.83,57515,8332,1b57a052b2adca8c6b404974a570ae678984098a3ffaa4d2e66118bfe1215758,1BjGFlBytYNGA1X0UFksEl54BSiOcF8VZG|bc1qwnHBKTurUBlCYXXIxRKR6bhWpyrjZ6a1FqJThw|1sM24aNiUIfJreyRJzMKrHPDPLSJtxd0O1,bc1qOyUvMbULuHEFGD6G6jFmG8jc30AMkHdkhwQcB4,0.16827832|0.06388508|0.51405522,0.74563392,0.0005847,P2SH,US,Entity_448,0.74621862,False,21.5,Normal.
2026-08-14 02:26:31,77.124.247.146,186.105.249.45,57760,18332,61ce8eba7f8e3b7e5eea5b8a3dccdf5121d441dfc5ecffdda3b6f464af433d54,bc1qHRIrDcPALCfDKkIfZn7wlsmLiLFOmdS46FQcwq|1UNxzTMfVB03iY7MXRgb8BtmOkVKXCmyAH,38XVt4aT5pIEkqWzEeRIF26NFKDQU8gTiE|3jLEYjKqnFVGx5jcwmijXuudWOCQW6zXC4,0.26896218|0.48066835,0.12302152|0.62578204,0.00082697,P2TR,IL,Entity_304,0.74963053,False,10.8,Normal.
2026-08-14 03:04:42,217.149.172.216,174.206.153.208,56711,8333,37d4e8cc7cb36936c6b7bf0f3ec08c350a5b34976a7e33eddb6f946f69be823e,bc1q0AsJC2N6rf2Bv4U2LXADwz71Ui4ouTdXKjEwD0,13pxYhdiGEkiD439YzLhfu7RTixK8b3h7P|3G1pUWEijjMWzJqU1ppNQPNQgrNtpcOc0i,0.50568594,0.23003409|0.27515784,0.00049401,P2TR,AT,Entity_283,0.50568594,False,6.6,Normal.
2026-08-14 03:26:28,139.131.21.34,147.232.238.189,64949,8333,665be455f188424dcef0d81eb066b6bf2ec20be9f19d42aa96205c4bb2f94f82,33a8T7ewCOlQvQvuntrVcV4RQCRFG8K2N3|bc1qfxWSXLV6IS4ZEDBxdFCeWLf8nCNjrDcwKtTzFZ|bc1qTCSrH3b7JytPpNg2XFM4g9NoyiwrslolfIp6ot,bc1qF1DdYaW5KTFETzj6yzqRJrEZLdazY11cC02yBs|13u29hF5VDmddfGw8sfZ09bPidBCokorVa|1aldrrGak8I2eA1WftcgqTd5Ljv9J3xVTN,1.05425684|0.07173316|1.08247387,0.66733061|0.13524627|1.40509739,0.0007896,P2PKH,US,Entity_153,2.20846387,False,45.3,Normal.
2026-08-14 03:38:11,13.232.174.159,189.127.160.55,51128,8332,8efa851730f11b6146062f02e0c5425f32150ef63415ed637dd2ee699336588e,bc1qesV9ag7Wi6oi09KpbiBa0B0TScTUQT3qefcCS3|14Xdd2hvQznRqn7lgxH2LgLoc68dQjCmpe|bc1qqVRnRE8v37WuNVNPtxstyybkRfP2ggA8Fqn1Eu,1mfff4XMW54IgC1fdQJvGwuS6ZsnBDT0n0,1.03678066|0.78616707|2.56829662,4.39075776,0.00048659,P2WPKH,IN,Entity_142,4.39124435,False,7.0,Normal.
2026-08-14 03:50:37,132.116.121.245,175.120.66.142,49686,8333,36d5cab358a980783e2321c2f1a61aa82d50283e221db83d43153219be392377,bc1qESPCPT93wxGP2kFlayQN4EEcY8JF4BBNnHPSqA,bc1qKZACj3ylf0sSHpSoHsGiu07puL4lJksm5DTe2l|1F3BJS0azzsBas9GyJvZBTg3c8RJIoHjRz|bc1qsFIWqaoYFCAaiLjY96kmVkcRjJIJ9YgXEPrqTa,0.42566576,0.02464533|0.01437634|0.38603104,0.00061305,P2SH,US,Entity_460,0.42566576,False,33.6,Normal.
2026-08-14 04:17:01,193.56.28.103,111.196.93.101,54405,18333,ebbbad71ac3366f6f6c0d563e5991f6f833bc538a4218c6b79df2999a255a25f,35VpQN1ztz7yoc7a5pDgyAFthPWty7b0lt|33aBkgmY0ChjXBGK7gN1V9s9B6tZcHmCwC,12N8srAsShFFUNNeFdTWPjVsnKSrEMr44c|3NuM4F2HL2S1ezMIBB4QwOqgUHKziJsygN,0.00022792|0.00027208,0|0,0.00097222,P2SH,US,Entity_143,0.0005,True,94.1,"Risk indicators: Entity uses multiple distinct IPs (4 IPs), suggesting anonymization; IP 193.56.28.103 broadcasts for multiple distinct entities, acting as a high-traffic node; Micro-transaction detected (0.0005 BTC)."
2026-08-14 04:17:52,32.178.13.237,167.68.204.106,49648,8334,12503ade115c9cc69dc5abb1a262113821ee1e00eae27465eedd6e84b25bab89,3g0AJE9SGBEv6ZTfsXyKOJpBLzhXVaRB86|14aYgWNwnawlfgpnEY1r0Zx5sdLyyr7dcm|3oLNff61XfbIbf0PNcNamEOqsb19IlfZBd,1jKu2ZXcMLo0OLtCw9XsjYsUb0jSPr2NQd|3teuyf5LL8KFa1ZizaAnwvOIACBL34YGZZ|bc1q6kPbAwiqnVXeg5bY62lkiUsepHP4yDlr7byV5K,1.00408561|0.89097784|1.20015351,0.46453494|0.23749969|2.39258927,0.00059306,P2PKH,US,Entity_72,3.09521696,False,15.5,Normal.
2026-08-14 04:31:12,74.235.61.196,86.214.124.163,63245,8332,1f4252cc2281bb82d94e4ce599935a94e47338060fc3692e8ffb1ff5013c0b00,33ZduGt1x3mfB7GR4DFHz7xsbRfA2kkose|3rB6nsaRCtubRPmm8W19U8DiQRMAnFFopV,bc1qcUV9E4oVtlj0YKfsGDHXMhVRpGuJopJBDl1x26|bc1q2e3vwvkj7gdfty8cWik9Qae9baetbiCbDqWRyq,2.1921407|2.33030291,2.01003305|2.51210894,0.00030162,P2WPKH,US,Entity_477,4.52244361,False,20.6,Normal.
2026-08-14 04:35:09,87.155.184.230,198.70.184.6,65433,8332,ba2f4fe8eed19e3b83b3c8ddff9a994de6ccff7f1b00fa16a5ffa097060036d3,10mQZjpT6mE1oE0zqTrTgNvXLHO0klZQ8Z|bc1qKBbrWgXS8Rsowtbvs3fBtzGQpjSWKoY6g5KAKm|bc1q0QhxVviIM12FhagfI7t6Zg92eihKRaQdWSWyqz|3phgKYuWajUPLGo6MkTpxB0LJw19vVEhYt,bc1qlYLSrdRvAiHcqTmEraInOqylEcKQPunTKWivKr|1ciGs9tEFCxSwGnNwCKqciEOuzukpiNETh|3rXghmLhbZcsptdLFPptIgfNlTMQtuWWiA,0.55459299|0.49246069|0.60423288|1.25381611,0.79506175|0.12426844|1.98521522,0.00055726,P2SH,DE,Entity_494,2.9051026699999998,False,34.5,Normal.
2026-08-14 04:46:54,216.1.161.7,219.108.51.215,58673,18332,28d7fee3376aa9c263a048093cb2e1e8d5292421fd697a350c39f662dcf625f4,1hsPGCqFglCo8Ny3U8UbLM72sqQew7620J,1N7smQnWjAf1uqUxARBI6LTGvdPRzHb7wa|12ZgbRbb3UORJP0BIUjcDyG4m8KbTlTDfC,0.20220278,0.07414315|0.12708409,0.00097554,P2TR,US,Entity_234,0.20220278,False,33.4,Normal.
2026-08-14 05:14:17,133.177.192.168,168.139.231.209,53262,18332,80acc50a385c379986fd1f07f892680d8a89463dc49b4da9bbbbb1d9a9899b7c,3HM7pqjFV1KPMwBKREvrFq0txQ0hoPBzkA|3rRx01Jpwi9uEjHuSurrLF9KQnT52rzd14|bc1qwkRzg5isg2bjyS789MeVB9aAosFgO1WfhT2ftH,bc1q5SKaJcGEg3rcTlRNlkt7af53J1W3l8frBO1NUj,0.61142735|0.20185311|0.44767688,1.26061865,0.00033869,P2PKH,JP,Entity_18,1.26095734,False,16.4,Normal.
2026-08-14 05:17:33,133.108.113.41,205.58.204.168,50458,8333,2a4601796f36427aba1f4d69975461b26e66f8aa274ae845aafaed014110bbcf,338IEp4z3PJY5wpHhUQ1mp2cnqYriNFvHF,bc1qlFDzO8LmRdTr5bw6l4QpLIBzDiQOsbxVl8oRVQ,3.39600081,3.39575794,0.00024287,P2WPKH,JP,Entity_309,3.39600081,False,9.9,Normal.
2026-08-14 05:28:05,211.54.47.208,157.62.79.69,55279,8334,0dd156d56e2a25579871486f84302d6d744fffb30e65a4fe1b20c78a517a7bed,3NKAoKlNHLfGkRGRVfFSSSPumcN4zuvEg5|bc1qYmVZtby3pUiwgBVhj1SKKvdwpQ3vRiNUJ2yCMt,1LdvAsop1MzNsxNSzNWg3DhBeglqszuJlO,0.84326939|2.24125273,3.08404225,0.00047987,P2PKH,KR,Entity_495,3.08452212,False,33.2,Normal.
2026-08-14 05:47:29,189.22.147.96,52.175.45.147,53367,8333,df3a5ca01cc9f9f0f1b3e532dd595e84dcd34c8b1d5498ea158255262196700a,1iUZw4wM4wW4eRgyuXxcHgDaicpRmmer8R|bc1qSwt4nDYcfTcmv6wJSMLtzwrOEyBpJfsFyK9Tra|1ZadGnIkhUTiEz3PJhhRXVA2db04Rwkhnr,bc1qYQaqkuqfh1n4qxjKuAxhnUHsnO3sU7sihSZ8oP,0.0444475|0.02149357|0.21353361,0.27872675,0.00074793,P2SH,BR,Entity_160,0.27947468000000003,False,19.0,Normal.
2026-08-14 05:54:34,22.217.190.133,147.7.75.144,52500,8333,78fc5cc3f72cd635c524c2d47d179e4750a24cd0837063d07c673638b023db72,1dUH2dWNLMmUjqex05fzX6C74gJ2MNbEe5,1i1oULcbPRCvKZVw4ePyTrdoNnbV4aO4K0|3HS4EUfUrALvUxYYVqa9PQH5868hZu9eAn,4.88270278,0.50229523|4.37948748,0.00092007,P2TR,US,Entity_408,4.88270278,False,30.3,Normal.
2026-08-14 05:57:13,162.74.13.182,98.225.222.31,65408,18332,9979582e1ecdcb81476943fbcb4d8c49f24688f9f817e54eeab6d8084aa1cd32,3OURivC4n0cmwPOXBABuaWlUE4N3xdn1m9|1q8DfwZZTjtzdr2XQ7qpsvBkBwEmVe1yeP|11v6bb3XgcsGEAbwFVX4o9YeLj9UvUFmEG|3wiJIuR4MssuQ2Im2mp89LbhpLycLzunQR,18IrJSMXGHYlMS9OrDEQMEgssxiiKXlgc9|bc1qyMMBCzzChI6povlm6g7XhGLNPFszrQVoVyhUYC,0.97122815|0.69066341|0.38672959|1.02869351,0.78398028|2.29280719,0.00052719,P2PKH,US,Entity_157,3.07731466,False,25.2,Normal.
2026-08-14 06:08:04,108.75.214.4,215.42.110.24,62638,18333,599b275150980be21c77d0d1add8a3db7a233361c0d8bbcfad67a76f8a0c1d43,3Whw399jpbWCFJWhoRlWxaHSa24YnOc7b3|1B3I2AFZ636HBM7fyYBN8rfBoJH3nDejJ2,3Dh5AxoT7oUYcxS1718CHZwYzXofQL5o19|bc1qe0uETjLbLMWlMUSEhhkiueEdGBmhvA6Qd7G3PU,0.05459516|1.53120397,0.65874641|0.92679849,0.00025423,P2WPKH,US,Entity_381,1.58579913,False,39.3,Normal.
2026-08-14 06:21:00,76.92.61.13,132.113.99.188,57397,8333,0125cfbf6c1d4be9a307033f5a83cce5319320dc84f3ecc16f627fbdff64a2ee,bc1qfpJVqGsbVeWSt04B2lDCuQRpUbhzyEcG4FbBbF|bc1qVDg2dWeDBDgKLsaA4SBNKNU9pzqNuDrOqGvQFM|186Et8DkeAs5BNHlWVnFtGgsLJjjVW0Lj7|1XMBqejS6K76Wy7Rp9KddvHBrD2e8TZ2KJ,bc1qu6ERNwiraxSmlmqCfZ0D52Z8Jv3F74t8mAJaGg,1.7530103|0.37810403|0.27169504|1.22566775,3.62828789,0.00018923,P2SH,US,Entity_359,3.62847712,False,22.8,Normal.
2026-08-14 06:25:12,204.66.214.107,221.117.227.209,59603,18333,492393e14894b4ba76136e65f729d6145bff3a62d8ce8276c300dc2d8625f590,3A9sVJybaWCQEIQ0rr7lLFszp0GNmTHH9s,bc1qch3dk6QLzDzTikF3LR2w2DZlmNmXW9FZ7LqeX4|1Vo5MEHNGw2mK0V59wF2piXbzMYG04jtIU,3.77356432,1.37385645|2.39900933,0.00069854,P2SH,US,Entity_496,3.77356432,False,45.4,Normal.
2026-08-14 07:15:28,6.238.23.236,220.230.203.61,62725,18333,6a18c43db6db052f36eabeab6db3fc6b4532ae7984395e93976bd7dade8bd220,1Xq6S6gyZzTauHF6QxPq2QmR8w38Ju29rV|3ctNsufNd4l1PYeNttqUKkNkDSAP9LWJoH,3ok0zaSVJX7WlZ2Wox1AgGK4ZS34IwwKRI|bc1qjJ05boYEz9inmeYlboxD74xgT4HLw3qrNjiVSF,0.02845857|0.34445756,0.05160915|0.3206123,0.00069468,P2PKH,US,Entity_325,0.37291613,False,20.4,Normal.
2026-08-14 07:52:17,195.219.25.76,162.94.227.223,49739,8332,bbd7fb9cee44dcf02649a201fc2ca5b7a481910f84a340bc144789c156cc6b16,3K0Bvz2pmgH3X8YHuyVo5NqXdSajEUDMv0,3eiXMa1FbBOKBkcMC93cVrqUjqB7iZFN8V|bc1qh3uA2GmOWulgCbDky92l2FFyubFf151pUGBDcu|bc1qMvAjQzUptrbREwMFcqMmrtV5QjQm1SMbKUaOaH,2.28246634,0.79527774|0.06644536|1.42018242,0.00056082,P2TR,AT,Entity_36,2.28246634,False,20.6,Normal.
2026-08-14 08:08:01,39.110.72.204,218.7.37.81,62135,8332,dce3ea45598dc48519c1cd91537f771eaf6279073c80753c6286649c3920e793,bc1qA87yy89RNAaDM8YHHX5UFC7IgkJuWf8h6sOGla|3MfH4WowkNXuhuIhWRpqeolPbPOif6oY90,3ppMuHYAbRhhvJfOnEpBC6fIH4dwfXKSEZ|bc1q5wFREy18lkWxrsYi1ZswmR8Ot78DCGeLTiuGIZ|1u9lHChXQ3t8fShTeuBWVN4TS3FrieMRp0,1.79434345|2.3588953,0.99615002|1.55659596|1.599573,0.00091977,P2PKH,JP,Entity_403,4.15323875,False,33.7,Normal.
2026-08-14 08:19:48,215.9.237.199,42.51.32.74,49549,8333,0ba5c6a669a2f31bab846097e9b0f3ebed66bb4b23be8dc051a26a898be15377,bc1qTCSrH3b7JytPpNg2XFM4g9NoyiwrslolfIp6ot,1mt8AuC1rQ9pjUSFlzU4zqaNppjKicod3F,1.50533718,1.50443184,0.00090534,P2WPKH,US,Entity_153,1.50533718,False,42.6,Normal.
2026-08-14 08:45:21,151.167.75.226,212.231.222.222,56501,8332,f38c985befca9d58cbcd5f46d79de4db5c9ff33e1c9138a7440c9dc74724b86f,bc1q3knyY4aAUm9kIoyU6X5jrxVnGorAAgrMwGBCG8|bc1qQVNEdXL0rAuxM4UNpwpIdmBTuxihe9qEzp4bJa,3xzWhTNOfvHfy9nXVuwlScjk3RqdFKfIAy|bc1qwGgJ2RZKvhl1AeAy7LTpU61etWs5el3xIwfAas,0.61489445|2.81779744,1.5354719|1.89622269,0.0009973,P2PKH,US,Entity_4,3.43269189,False,27.3,Normal.
2026-08-14 09:02:42,200.122.116.37,176.143.186.176,61309,18333,613a2167840b9a7c9b82bff1bcf6b8ceb370ad983124e4bd5c0264985085ee72,1N6UYdDhOJjCqhlQVtNd03H64uD3FarEbj,1B4nZYvohKDVfhFlvOBsdtlL87nCECH3uI|1sx7Cc2A7LanEeBPEg0C98t91zorlCZomD|3ZmUejorwQSZN9sbUXy0b9wYr0yMMVA3FN,4.29713635,0.27911533|0.21129145|3.80587622,0.00085335,P2WPKH,AR,Entity_34,4.29713635,False,32.1,Normal.
2026-08-14 09:08:28,183.162.104.164,213.22.177.182,54188,8332,293a644cded6b1196035ce2c8d899af7a05a0ada761d3b7562ff58ea7a9a7663,3NfTEKSYQ8hvtvcSErSyhbLybCMb0UBcxJ|1PArHGPpWuJqBvWKcbuSqXnZnVHOg1Xkia|bc1qqL3E6RsgnKC9Pg6NC1VMqPYORDk6DFygvOTEfH|bc1qqcHRlGtg4jUwYoIXKBPvmA9wPwGzECiHqfnXYU,bc1qoBCFNLzC4N71G4a4aPOHoZfM6bNpw2iLWSZ60S|bc1q57ASjKItcK5VOGzdLC7Z6dW1QM70cqTxAu5FQE,0.82150931|1.17789431|0.38118951|1.3061281,0.75580022|2.93010432,0.00081669,P2PKH,CN,Entity_158,3.6867212300000003,False,56.4,Normal.
2026-08-14 09:22:49,50.22.28.240,69.173.115.222,50371,8334,099a7753a0715bac57fa7ba4811f202d58dc7d5f0cf5fdd68351a52118f715f4,1UJcvd95e5bzVV8OA9x14xQPHOvlHGTnab|3UXZVQKWGGw4gZ3mHk0BQSE3BdizIIPtbp|bc1qDmH5RiMKpPGNdzSgVaI5z52Dm7tO4fJHS64k2k|19yE6752aJg8r9HE60DlgkCplTXJUk13ZF,34ZehSikr4XudSu3sOUdOcPAbNCAyg9kNe|1ohr1ejIjJ9iCc10gKEQRDmHnQw1rsdrwP|1aajxWQ6rbXcJe5hq19yWR0P3f1Lx8XG4x,0.39706167|1.10052055|0.75919053|1.71193971,1.3987697|0.27121031|2.29837075,0.0003617,P2PKH,US,Entity_416,3.96871246,False,20.4,Normal.
2026-08-14 10:24:12,221.191.162.227,125.74.157.41,56640,8333,4e78b071cafde47cf167f3554a3e16f698857698e1c2916c0aa6138062ae2059,3hEOgzIafLMsFmP6wdnCIMDOShVnvZ7sGR,bc1qJPR8B9FZwlq4fRHmHFckp3G8w876BnzCZotfj9|bc1qXNeaBeofe64QZpGpVlNFjtSozIAa7Nd5uSuRNN,2.39025942,0.60027413|1.78930376,0.00068153,P2TR,JP,Entity_497,2.39025942,False,27.6,Normal.
2026-08-14 10:33:18,199.141.138.73,204.131.41.59,59054,8334,fa3c74b33822d302f43b3b7bc586ada130782419723fe5b110b55aca6251b5cd,1XFlmKKBD6mdmMxptKH6EsjYC4HmQlU92O|bc1qMUi0uEY56a7R40xlFKD881KZdsZzdp9IQTwWdx|bc1q29zgzjAoRkZ3AGXiPS3ITJzxJJm6ejXS5eBPxn,172c9Y7lBgu6HvSCFCm1QbvGDwFCrb3Dqz|bc1qwKR3KrGFO856ckbsgr5VtOFyaMAHeLNNR1ok7h,0.26001269|0.2065977|0.2100706,0.26905947|0.40751185,0.00010967,P2SH,US,Entity_498,0.6766809899999999,False,38.0,Normal.
2026-08-14 11:01:41,198.61.169.98,63.196.247.153,62909,8332,4f4d8eb9f2f9a679a4dc082e3ccde3fba1ada46ef9f4a8cb4384cee7d9aec9b0,1ZmZ5DDcijC13CY5dGJQIbJu4Xej0vxHkL|3y1htc02u3gVUbVNnmrHVPqjh7IgHIq6XJ|bc1qJLufg9krORJI7UwcVu3YV0eDh1uznmdJ8GfSLW|1lSAtVBMhimMpC1Ha2oKDzeLpHMIZdjOc0,3yafjcknQgM1kSNekwZH8ETTKoZobJvhd0|bc1q6VZNxC3Nix8CJNZFxlpJj4wJyeIYGmTPPlnibo,1.25972866|0.35568993|1.05216875|1.36483784,1.38933546|2.6426466,0.00044312,P2PKH,US,Entity_191,4.03242518,False,48.5,Normal.
2026-08-14 11:16:14,174.42.0.133,6.212.163.210,64031,8333,6ae827a854d1896757b257ec503650263f7110e210ab58178ae401539e109776,bc1qztC884ONROOjEvKSylLnjhwPcL8gMKlTq5Anfa|bc1q8v5YGuRZS6WE2oVGzsZsqWwwvndcizAIRt6DBe|34bCQdKk6pvPoDw4xGspS1HhzklYQa1omW,1vo2RlZflL5P6AaYzEe0yjg8pDkaKLkCDe,0.8799281|0.38108037|0.83820326,2.09903519,0.00017654,P2WPKH,US,Entity_88,2.09921173,False,12.5,Normal.
2026-08-14 11:20:02,198.111.65.170,148.46.127.204,57421,18333,3ca8fbdf04efd9ccfcc852a261d2e2120286a7b2baf41c714719d8a25195f81a,bc1qRLVqyGHemmo67tSkv7gHea03kgLagUoFPiEJvh|1plqHoXtFMcb7Dna0Ay2ddZVFePYu80ceG,bc1qAJme11YSO3094RB1is58vKwbFlPK8IwkvFQP7U,0.4595769|4.41089795,4.86994154,0.00053331,P2TR,US,Entity_499,4.87047485,False,22.5,Normal.
2026-08-14 11:34:56,216.147.58.20,100.167.126.176,52260,8332,456aba5f7dae3a797d5d138df83a6d1aa458fcb77b6f3e50167658d4392d18e9,3cmpB4VsqE14wnDuT4apF3jHZfcSWgti6k|3Feo0eMKmVAg9w8fW2YXZ8AOBiwQ3vqmhP|bc1qjFVLmNqBa2Kkqh8WgBi6JBoJa3YmdPjh08rbGT|3OQADwYtCTF2WBwYBKpvWBSRqR0Ohvg29I,1nO6YrLpDx1WK7UxmUlh8eXAUquLvcF2J8,0.11619727|0.16494647|0.08405014|0.25645308,0.62121497,0.00043199,P2PKH,US,Entity_306,0.62164696,False,20.3,Normal.
2026-08-14 11:58:06,222.43.41.34,183.200.228.255,50972,18333,c0a7d54dc02465d67c7ed1303266aa0fffb973ef9361011d5fec53a9cea784fa,bc1qeQjMA3NujTuuQb72chsHphAkQaz9iocUGa4PQ2|bc1qr9umhAJ0I1gzyh0WLZDPamax4dbgyJaQrWubuO|3RKORV4RkDDLkwgjSqyokz27ybjusHaMvM,3KbwT5Gj6gCBs0n6nfTxb5fjTekZceD4Hq|bc1qPhAZxNrLZvGBdPEHRzWaAMq6EGoyGOeA3cJikw|36wIFCUUdx8PR3snUppRIWgjEkggZmKr5L,2.20738174|0.65017681|1.84221046,0.25564439|2.03678077|2.40672327,0.00062058,P2SH,CN,Entity_500,4.699769010000001,False,64.1,Normal.
2026-08-14 12:20:27,81.169.91.250,132.236.71.150,64738,18333,15d54c12847efde49772ac1f55214ef14945d5bdc3a36d63b2a8a2ac42881d31,3fN1RzmM5unOzuUpJzgTjJKoL3HOzvn6fy,3rm2JosZAksuFhb5ZUjgBgxdKzVrP2w3A3,2.88614012,2.88594457,0.00019555,P2TR,BE,Entity_236,2.88614012,False,4.7,Normal.
2026-08-14 12:39:26,77.139.222.240,208.98.217.188,49918,18333,6f4447128716826c36ce4f2c86b0102fb36be9c541d8b169c34506bcfb3647da,3pi7EXcd8D0OUK0fO4IRGUNriVsMzxEEtE|3s9VVRGc6tK3HNTHcsl7dZ2TGlwR4g63Se,3CaJP1AP7rWBfXIeavTj437nZtoyjn2hvw|3kTqljawk2kD3hUpyT8A3PNyBK5ABsGujj,0.83565049|1.45358995,0.05723255|2.23175565,0.00025224,P2WPKH,IL,Entity_469,2.28924044,False,4.0,Normal.
2026-08-14 12:44:56,64.229.30.112,214.33.40.66,63850,8334,005d0d31049c833d67c9411a842638cb26bfb99bc546087197dbdc85ffba7e19,1cty8XTMtUlH33jwYxXTKEH0jCloMbyb9K,3ypMOVpiHV6pkQ6rblrm9fGzntWtD014pp|3WqN6QMnrENXsLSjmUrhyoB8fg4HDAHh16,3.15122054,1.06436847|2.08683947,1.26e-05,P2SH,CA,Entity_501,3.15122054,False,45.9,Normal.
2026-08-14 13:16:53,192.201.72.183,188.168.184.6,49941,18333,d8e31767486339aa65371fd6d79b66948967c902b33d239a456afa06e84ee9d8,3HJWrVD6Mqme8ZA4HJUnN8p0Z369nIW6DH|1MOkHHgiX8Fv9O2bwDeGiIPccqme21Xbyu,33otcrj4yqINbgtSvn7jkAN4DkKgtu3hGg,0.20054201|0.42134152,0.62111058,0.00077295,P2PKH,US,Entity_239,0.6218835300000001,False,25.4,Normal.
2026-08-14 13:52:50,181.223.154.193,178.17.87.107,58675,8332,14f92c4073d3f88d510a6eccc956af181b599034e6bf764e9423ba1198b00851,bc1qcN8PJvPTTPgstQ8OGcTR4wJWysqtxIsziStHpK|3l8Y8Ik2OHNmONZvV9Civge1uTibemG4DC,bc1qsh7d2tvBovSLq9MXiZi9UCqNg6I8CtmSxMRhmB|bc1q2m7t69b0mvs4s3ML3F0MxCOjwRmmzCBvhKGOwl|bc1qM41MSyRC2cWkQd0xLR7L0Aa7I8znIS5DInwSKj,0.51849502|2.07639441,0.49621558|0.14821396|1.95034898,0.00011091,P2WPKH,BR,Entity_502,2.59488943,False,32.6,Normal.
2026-08-14 13:53:02,176.72.228.108,168.88.173.193,52628,18333,0014debe67a3760dab1a717c7cdb32cdb66a574d894ba676a129982d58a35903,3OxatHZJ3yYtBy5Y6UyxDAyp8cvaP50iBu|3mIfTZ3o4ClewDEsau8ZBhjVStqEwodgTF|35ewrMGGKF9DsrkAQIQzLKHWoGWrdXiz7m|3kmqJfjmn1ZG04hIbCYn8PaS6qWA5DwZqT,1ia1IFFeTrNpxnsqLLGrmtXpiaslfSyjVN,0.01421404|0.05362421|0.0296358|0.07742664,0.1746114,0.00028929,P2WPKH,FI,Entity_6,0.17490069,False,13.9,Normal.
2026-08-14 14:32:22,100.237.178.176,180.41.129.73,58437,8333,76178661544c9a29a2b00b3667e833152c1ca1b3200df2f5192b9088af1c29aa,bc1q6aq58TxuJ4nXjzMWxJ4qoCLc6Plmd8wmYBjZ0m|1LsfOHYJ3yrls8vQfsTt88r7IhbHtgsRW5,1kxWr4LTVhdFTSB16mHrM6IqNiqc1yKQu7|1RyxJGud7QHViZoPwjX8rLjqIHi3kHl7Hz|1gluW1DCbN5lLeIOCzwMhjSGmHxTcSgEWi,0.07361156|2.35334173,0.27482394|0.40303927|1.74880987,0.00028021,P2SH,US,Entity_259,2.4269532899999997,False,24.4,Normal.
